date; time; TempVasca1; TempVasca2; TempVasca3; TempVasca4; TempFrigo; TAVasca1; TAVasca2; TAVasca3; TAVasca4; PressioneV1; PressioneV2; PressioneV3; PressioneV4; Compressore1; Compressore2; EV0; EV1; EV2; EV3; EV4
2016/04/29; 13:01:28; 18.1; 18.3; 18.3; 18.9; 16.7; 1; 1; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 13:01:38; 18.1; 18.3; 18.3; 18.9; 16.7; 1; 1; 2; 2; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 13:01:48; 18.1; 18.3; 18.3; 18.9; 16.8; 2; 2; 2; 2; 0.01; 0.02; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 13:01:58; 18.1; 18.3; 18.3; 18.9; 16.8; 1; 2; 2; 1; 0.01; 0.01; 0.01; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 13:02:08; 18.1; 18.3; 18.3; 18.9; 16.7; 64; 65; 2; 2; 0.01; 0.01; 0.01; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 13:02:19; 18.1; 18.3; 18.3; 18.9; 16.7; 1; 1; 60; 57; 0.01; 0.01; 0.01; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 13:02:29; 18.1; 18.3; 18.3; 18.9; 16.7; 1; 2; 62; 56; 0.01; 0.01; 0.01; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 13:02:39; 18.1; 18.3; 18.3; 18.9; 16.7; 1; 2; 1; 2; 0.01; 0.01; 0.01; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 13:02:49; 18.1; 18.3; 18.3; 18.9; 16.8; 1; 2; 1; 2; 0.01; 0.01; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 13:02:59; 18.2; 18.4; 18.3; 18.9; 16.8; 1; 2; 2; 2; 0.01; 0.01; 0.00; 0.02; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 13:03:09; 18.2; 18.4; 18.3; 18.9; 16.7; 63; 1; 2; 2; 0.01; 0.01; 0.00; 0.02; 0; 0; 0; 0; 0; 0; 0
