date; time; TempVasca1; TempVasca2; TempVasca3; TempVasca4; TempFrigo; TAVasca1; TAVasca2; TAVasca3; TAVasca4; PressioneV1; PressioneV2; PressioneV3; PressioneV4; Compressore1; Compressore2; EV0; EV1; EV2; EV3; EV4
2016/04/30; 11:09:15; -7.6; -4.4; -5.8; -5.4; 14.8; 0; 0; 0; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:09:25; -7.6; -4.4; -5.8; -5.4; 14.8; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:09:35; -7.6; -4.4; -5.8; -5.4; 14.8; 0; 0; 0; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:09:45; -7.5; -4.4; -5.8; -5.4; 14.9; 0; 0; 0; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:09:56; -7.5; -4.4; -5.8; -5.3; 14.9; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:10:06; -7.5; -4.4; -5.8; -5.3; 14.9; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:10:16; -7.5; -4.4; -5.8; -5.3; 14.9; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:10:26; -7.5; -4.4; -5.8; -5.3; 14.9; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:10:36; -7.5; -4.4; -5.7; -5.3; 14.9; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:10:46; -7.5; -4.4; -5.7; -5.3; 14.9; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:10:57; -7.5; -4.3; -5.7; -5.3; 14.9; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:11:07; -7.5; -4.3; -5.7; -5.3; 14.9; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:11:17; -7.5; -4.3; -5.7; -5.3; 14.9; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:11:27; -7.5; -4.3; -5.7; -5.3; 14.8; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:11:37; -7.5; -4.3; -5.7; -5.3; 14.8; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 11:11:47; -7.4; -4.3; -5.7; -5.3; 14.7; 0; 0; 1; 1; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
