date; time; TempVasca1; TempVasca2; TempVasca3; TempVasca4; TempFrigo; TAVasca1; TAVasca2; TAVasca3; TAVasca4; PressioneV1; PressioneV2; PressioneV3; PressioneV4; Compressore1; Compressore2; EV0; EV1; EV2; EV3; EV4
2016/04/30; 09:24:31; 8.7; 12.0; 12.2; 10.3; 14.8; 60; 61; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:24:42; 8.6; 11.8; 11.9; 10.0; 14.8; 60; 61; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:24:52; 8.4; 11.5; 11.7; 9.8; 14.7; 60; 60; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:25:02; 8.3; 11.3; 11.4; 9.6; 14.7; 60; 60; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:25:12; 8.2; 11.0; 11.2; 9.4; 14.6; 60; 60; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:25:22; 8.1; 10.8; 10.9; 9.2; 14.5; 60; 60; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:25:32; 8.0; 10.6; 10.7; 9.0; 14.5; 61; 61; 60; 57; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:25:42; 7.9; 10.4; 10.4; 8.9; 14.4; 60; 61; 61; 57; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:25:53; 7.7; 10.2; 10.2; 8.7; 14.4; 59; 61; 61; 58; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:26:03; 7.6; 10.0; 10.0; 8.5; 14.3; 60; 61; 60; 57; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:26:13; 7.5; 9.8; 9.7; 8.4; 14.3; 60; 60; 60; 57; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:26:23; 7.4; 9.6; 9.5; 8.2; 14.3; 60; 60; 60; 57; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:26:33; 7.3; 9.4; 9.3; 8.1; 14.3; 59; 60; 60; 57; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:26:43; 7.2; 9.3; 9.0; 7.9; 14.2; 59; 61; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:26:54; 7.1; 9.1; 8.8; 7.8; 14.1; 59; 61; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:27:04; 6.9; 8.9; 8.5; 7.6; 14.1; 59; 61; 60; 57; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:27:14; 6.8; 8.7; 8.3; 7.5; 14.0; 60; 60; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:27:24; 6.7; 8.6; 8.1; 7.3; 14.0; 60; 60; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:27:34; 6.6; 8.4; 7.9; 7.2; 14.0; 60; 60; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:27:44; 6.5; 8.2; 7.6; 7.0; 14.0; 60; 60; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:27:55; 6.3; 8.1; 7.4; 6.8; 13.9; 59; 61; 60; 57; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:28:05; 6.2; 7.9; 7.1; 6.6; 13.9; 59; 61; 60; 57; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:28:15; 6.1; 7.8; 6.9; 6.5; 13.9; 59; 61; 60; 57; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:28:25; 6.0; 7.6; 6.7; 6.3; 13.9; 59; 61; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:28:35; 5.9; 7.4; 6.4; 6.1; 13.8; 59; 60; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:28:46; 5.7; 7.2; 6.2; 5.9; 13.8; 58; 60; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:28:56; 5.6; 7.0; 6.0; 5.7; 13.8; 59; 60; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:29:06; 5.5; 6.9; 5.7; 5.5; 13.8; 59; 60; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:29:16; 5.3; 6.7; 5.5; 5.3; 13.8; 59; 60; 58; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:29:26; 5.2; 6.5; 5.3; 5.1; 13.8; 59; 60; 58; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:29:36; 5.1; 6.4; 5.0; 4.9; 13.7; 59; 60; 58; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:29:47; 5.0; 6.2; 4.8; 4.7; 13.7; 60; 60; 58; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:29:57; 4.9; 6.1; 4.6; 4.5; 13.7; 59; 60; 57; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:30:07; 4.7; 5.9; 4.3; 4.3; 13.6; 59; 60; 57; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:30:17; 4.6; 5.7; 4.1; 4.1; 13.6; 59; 60; 58; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:30:27; 4.5; 5.6; 3.8; 3.9; 13.6; 59; 59; 57; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:30:37; 4.3; 5.4; 3.6; 3.7; 13.6; 59; 60; 57; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:30:48; 4.2; 5.2; 3.4; 3.5; 13.6; 59; 60; 58; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:30:58; 4.1; 5.1; 3.1; 3.3; 13.5; 59; 60; 56; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:31:08; 4.0; 4.9; 2.9; 3.1; 13.5; 59; 60; 56; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:31:18; 3.8; 4.8; 2.6; 2.9; 13.5; 59; 60; 56; 53; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:31:28; 3.7; 4.7; 2.4; 2.7; 13.5; 59; 60; 55; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:31:38; 3.6; 4.5; 2.2; 2.5; 13.5; 59; 60; 56; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:31:49; 3.4; 4.4; 2.0; 2.4; 13.5; 59; 60; 55; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:31:59; 3.3; 4.2; 1.8; 2.2; 13.5; 59; 60; 55; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:32:09; 3.2; 4.0; 1.6; 2.0; 13.6; 58; 59; 55; 53; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:32:19; 3.1; 3.9; 1.4; 1.8; 13.5; 59; 59; 55; 53; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:32:29; 2.9; 3.8; 1.2; 1.6; 13.5; 59; 59; 55; 53; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:32:40; 2.8; 3.6; 0.9; 1.4; 13.5; 59; 60; 56; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:32:50; 2.7; 3.4; 0.7; 1.3; 13.4; 58; 59; 56; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:33:00; 2.5; 3.3; 0.5; 1.1; 13.4; 58; 58; 56; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:33:10; 2.4; 3.1; 0.3; 0.9; 13.4; 58; 58; 57; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:33:20; 2.3; 3.0; 0.1; 0.7; 13.4; 57; 59; 56; 53; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:33:30; 2.2; 2.8; 0.0; 0.5; 13.4; 58; 59; 56; 53; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:33:41; 2.0; 2.6; -0.2; 0.4; 13.3; 58; 59; 56; 53; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:33:51; 1.9; 2.5; -0.4; 0.2; 13.3; 58; 58; 56; 52; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:34:01; 1.8; 2.3; -0.6; 0.0; 13.3; 59; 59; 57; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:34:11; 1.6; 2.2; -0.7; -0.1; 13.3; 60; 60; 57; 53; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:34:21; 1.5; 2.0; -0.8; -0.2; 13.3; 60; 60; 58; 53; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:34:31; 1.4; 1.9; -1.0; -0.3; 13.3; 59; 60; 58; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:34:42; 1.3; 1.8; -1.1; -0.4; 13.3; 59; 60; 58; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:34:52; 1.1; 1.7; -1.1; -0.6; 13.2; 59; 60; 58; 53; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:35:02; 1.0; 1.5; -1.2; -0.7; 13.2; 59; 60; 57; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:35:12; 0.9; 1.4; -1.3; -0.8; 13.2; 59; 59; 57; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:35:22; 0.7; 1.3; -1.4; -0.8; 13.2; 58; 59; 58; 53; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:35:32; 0.6; 1.2; -1.4; -0.9; 13.3; 58; 60; 58; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:35:43; 0.5; 1.1; -1.5; -1.0; 13.2; 58; 60; 58; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:35:53; 0.5; 1.0; -1.5; -1.0; 13.2; 59; 60; 59; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:36:03; 0.3; 1.0; -1.6; -1.1; 13.2; 59; 60; 59; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:36:13; 0.2; 0.9; -1.6; -1.1; 13.2; 59; 60; 59; 53; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:36:23; 0.1; 0.8; -1.7; -1.2; 13.1; 59; 59; 59; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:36:34; 0.0; 0.7; -1.7; -1.2; 13.2; 59; 59; 60; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:36:44; 0.0; 0.7; -1.7; -1.3; 13.1; 59; 59; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:36:54; -0.2; 0.6; -1.8; -1.3; 13.1; 59; 59; 59; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:37:04; -0.3; 0.6; -1.8; -1.3; 13.1; 58; 59; 59; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:37:14; -0.4; 0.5; -1.8; -1.3; 13.1; 59; 60; 60; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:37:24; -0.5; 0.5; -1.8; -1.4; 13.1; 59; 60; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:37:34; -0.6; 0.5; -1.8; -1.4; 13.1; 59; 60; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:37:45; -0.7; 0.4; -1.9; -1.4; 13.1; 59; 60; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:37:55; -0.8; 0.4; -1.9; -1.4; 13.1; 58; 59; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:38:05; -0.9; 0.3; -1.9; -1.5; 13.1; 58; 59; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:38:15; -1.0; 0.3; -1.9; -1.5; 13.1; 58; 59; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:38:25; -1.1; 0.3; -2.0; -1.5; 13.1; 59; 59; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:38:35; -1.2; 0.3; -2.0; -1.5; 13.1; 58; 59; 58; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:38:45; -1.3; 0.3; -2.0; -1.5; 13.1; 58; 59; 59; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:38:56; -1.4; 0.2; -2.0; -1.5; 13.0; 58; 59; 59; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:39:06; -1.4; 0.2; -2.0; -1.5; 13.1; 58; 59; 60; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:39:16; -1.5; 0.2; -2.0; -1.6; 13.1; 59; 60; 60; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:39:26; -1.6; 0.3; -2.0; -1.6; 13.0; 58; 59; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:39:36; -1.6; 0.3; -2.1; -1.6; 13.0; 59; 59; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:39:46; -1.7; 0.3; -2.1; -1.6; 13.0; 59; 59; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:39:57; -1.7; 0.4; -2.1; -1.6; 13.0; 59; 59; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:40:07; -1.8; 0.5; -2.1; -1.6; 13.0; 58; 58; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:40:17; -1.8; 0.6; -2.2; -1.6; 13.0; 58; 59; 60; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:40:27; -1.9; 0.6; -2.2; -1.7; 13.1; 58; 59; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:40:37; -1.9; 0.7; -2.2; -1.7; 13.0; 57; 58; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:40:47; -1.9; 0.7; -2.2; -1.7; 13.0; 58; 57; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:40:58; -1.9; 0.7; -2.2; -1.7; 13.0; 59; 59; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:41:08; -2.0; 0.8; -2.3; -1.7; 13.0; 58; 59; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:41:18; -2.0; 0.9; -2.3; -1.7; 13.0; 58; 59; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:41:28; -2.0; 0.9; -2.3; -1.7; 12.9; 59; 60; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:41:38; -2.0; 1.0; -2.3; -1.7; 12.9; 59; 59; 60; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:41:49; -2.0; 1.1; -2.3; -1.8; 12.9; 59; 59; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:41:59; -2.1; 1.1; -2.4; -1.8; 12.9; 58; 59; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:42:09; -2.1; 1.2; -2.4; -1.8; 12.9; 58; 59; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:42:19; -2.1; 1.2; -2.4; -1.8; 12.9; 59; 60; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:42:29; -2.1; 1.1; -2.4; -1.8; 12.9; 58; 59; 60; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:42:39; -2.1; 1.0; -2.4; -1.8; 12.9; 59; 59; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:42:49; -2.1; 0.9; -2.5; -1.8; 12.9; 58; 59; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:43:00; -2.2; 0.8; -2.5; -1.8; 12.9; 58; 59; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/30; 09:43:10; -2.2; 0.7; -2.5; -1.9; 12.9; 58; 59; 59; 56; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
