date; time; TempVasca1; TempVasca2; TempVasca3; TempVasca4; TempFrigo; TAVasca1; TAVasca2; TAVasca3; TAVasca4; PressioneV1; PressioneV2; PressioneV3; PressioneV4; Compressore1; Compressore2; EV0; EV1; EV2; EV3; EV4
2016/04/29; 15:08:02; -4.6; -3.7; 0.5; -1.9; 27.9; 57; 58; 58; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:08:12; -4.5; -3.6; 0.5; -1.8; 27.9; 57; 57; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:08:22; -4.4; -3.5; 0.6; -1.7; 27.9; 57; 58; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:08:33; -4.3; -3.3; 0.7; -1.6; 28.0; 57; 57; 58; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:08:43; -4.2; -3.2; 0.8; -1.5; 28.0; 57; 58; 58; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:08:53; -4.1; -3.0; 0.9; -1.4; 28.1; 56; 58; 59; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:09:03; -4.0; -2.9; 1.0; -1.2; 28.2; 56; 57; 58; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:09:13; -3.8; -2.7; 1.1; -1.1; 28.2; 56; 57; 58; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:09:24; -3.7; -2.6; 1.2; -1.0; 28.2; 56; 58; 58; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:09:34; -3.6; -2.4; 1.3; -0.9; 28.3; 56; 58; 59; 54; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:09:44; -3.4; -2.2; 1.4; -0.7; 28.3; 56; 58; 59; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:09:54; -3.3; -2.1; 1.5; -0.6; 28.3; 56; 58; 58; 55; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:10:04; -3.2; -1.9; 1.6; -0.5; 28.3; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:10:14; -3.0; -1.8; 1.7; -0.4; 28.3; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:10:25; -3.0; -1.7; 1.8; -0.2; 28.3; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:10:35; -2.8; -1.6; 1.9; -0.2; 28.2; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:10:45; -2.8; -1.5; 2.0; -0.1; 28.2; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:10:55; -2.7; -1.4; 2.0; 0.0; 28.2; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:11:05; -2.6; -1.4; 2.1; 0.0; 28.2; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:11:15; -2.5; -1.3; 2.1; 0.0; 28.2; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:11:25; -2.5; -1.3; 2.2; 0.1; 28.1; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:11:36; -2.4; -1.2; 2.2; 0.2; 28.1; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:11:46; -2.3; -1.2; 2.2; 0.2; 28.1; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:11:56; -2.3; -1.1; 2.3; 0.2; 28.1; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:12:06; -2.2; -1.1; 2.3; 0.3; 28.0; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:12:16; -2.2; -1.0; 2.3; 0.3; 28.0; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:12:26; -2.1; -1.0; 2.3; 0.3; 28.0; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:12:36; -2.1; -0.9; 2.3; 0.4; 28.0; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:12:47; -2.0; -0.9; 2.3; 0.4; 27.9; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:12:57; -2.0; -0.9; 2.4; 0.4; 27.9; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:13:07; -1.9; -0.8; 2.4; 0.5; 27.9; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:13:17; -1.9; -0.8; 2.4; 0.5; 27.8; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:13:27; -1.8; -0.7; 2.4; 0.5; 27.8; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:13:37; -1.8; -0.7; 2.4; 0.6; 27.8; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:13:47; -1.7; -0.7; 2.4; 0.6; 27.8; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:13:58; -1.7; -0.6; 2.4; 0.6; 27.7; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:14:08; -1.7; -0.6; 2.4; 0.6; 27.7; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:14:18; -1.6; -0.5; 2.4; 0.7; 27.7; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:14:28; -1.6; -0.5; 2.4; 0.7; 27.7; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:14:38; -1.5; -0.5; 2.4; 0.7; 27.7; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:14:48; -1.5; -0.4; 2.5; 0.8; 27.7; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:14:59; -1.4; -0.4; 2.5; 0.8; 27.7; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:15:09; -1.4; -0.3; 2.5; 0.8; 27.6; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
2016/04/29; 15:15:19; -1.4; -0.3; 2.5; 0.9; 27.6; 0; 0; 0; 0; 0.00; 0.00; 0.00; 0.00; 0; 0; 0; 0; 0; 0; 0
